Id,SalePrice
1718,132779.4458106254
1719,201413.89094654217
1720,249130.9357759721
1721,168565.5347818099
1722,122096.40251250983
1723,156661.73427650286
1724,210200.26785219132
1725,244364.45825843688
1726,182667.10790156302
1727,152048.02759428197
1728,169461.31791450622
1729,164894.94566538787
1730,153500.3467476928
1731,123942.7907875287
1732,131408.72703544673
1733,115928.70489129251
1734,116300.82863742394
1735,129579.82500024418
1736,117875.38142187339
1737,336218.4222847196
1738,220616.39569070883
1739,272811.9669163161
1740,213563.48190664864
1741,187857.24073483906
1742,172655.72456535764
1743,174079.33890524192
1744,319680.57277151215
1745,216962.7101486703
1746,195216.25868853656
1747,217191.0932860259
1748,223583.82488608616
1749,149026.36633320161
1750,125963.0968179364
1751,236007.04140495553
1752,123801.10974635197
1753,137311.4593197609
1754,200760.8401473101
1755,168214.69171554135
1756,132649.65812025615
1757,124735.70464387583
1758,141033.46818551482
1759,167949.32485569557
1760,165406.50188437346
1761,146163.5619283754
1762,186590.17013969686
1763,172241.36706378937
1764,116252.55961578232
1765,136135.80950045204
1766,182804.8443528898
1767,211940.89071326307
1768,141399.92710143025
1769,175625.39853422716
1770,154008.3823896245
1771,126537.37940151834
1772,132122.15827041306
1773,123805.20812908692
1774,130734.54963577195
1775,143871.84186130902
1776,123656.58094866027
1777,115403.9984340542
1778,139592.39211204776
1779,117698.31245699227
1780,173780.42563431012
1781,126788.43196606624
1782,87393.18831663104
1783,141240.1318735231
1784,103868.23254502256
1785,120799.28452720758
1786,135920.22858721297
1787,172164.38826577715
1788,58599.507809465686
1789,95313.96308900845
1790,74085.29945295984
1791,195185.53196413678
1792,157087.79810709824
1793,136056.0740919135
1794,151440.20514690227
1795,132988.4668427551
1796,126016.02468539395
1797,116243.95590249509
1798,123861.0825363571
1799,117148.62088702836
1800,126820.45147824145
1801,128756.70668098736
1802,126714.09350678913
1803,143909.8797607459
1804,140324.31560206425
1805,136316.91234196912
1806,110809.32514842461
1807,143382.0768852433
1808,118849.01003107
1809,116404.47267185427
1810,137921.0560538451
1811,93424.21809199468
1812,99294.544137499
1813,120131.59525524217
1814,101786.89094304491
1815,51074.66111875065
1816,100899.55526523553
1817,109092.9687615108
1818,129703.16183648953
1819,123066.04733614225
1820,60895.706654698144
1821,101625.06923764916
1822,145729.06374718354
1823,53638.77850103794
1824,129528.09500000297
1825,132257.2792991418
1826,105756.96144248355
1827,108408.20287705043
1828,136413.98745686724
1829,122111.28446699928
1830,140470.27041184448
1831,156516.57937909558
1832,80889.20215238455
1833,145117.03856512211
1834,117964.20285556644
1835,129808.68723727966
1836,119899.24859410786
1837,91432.1323519205
1838,129383.75697509284
1839,92992.56372065801
1840,158403.02000714085
1841,142454.21697088794
1842,77478.71195175339
1843,131578.82507269722
1844,137742.54488954358
1845,134811.90188975033
1846,158817.74772031812
1847,157943.1063555012
1848,55136.206199390945
1849,114839.39431021486
1850,120072.84634966293
1851,147897.43933348122
1852,126129.76651238742
1853,126871.45918448996
1854,167010.47221120706
1855,146915.03982868994
1856,221058.9012625415
1857,129258.19718199362
1858,127238.95111990701
1859,118006.19843124006
1860,152276.08642348018
1861,117948.3737476503
1862,311149.2501406972
1863,297067.77822091966
1864,297101.0747466567
1865,338910.84179396945
1866,338682.5667365901
1867,240881.66293987204
1868,294305.5436484687
1869,199496.00308927963
1870,229493.87756906622
1871,254348.83901532143
1872,173558.29511317005
1873,239307.72390752766
1874,144868.9241586986
1875,197335.52995949227
1876,198198.5311239377
1877,208364.10469446983
1878,203418.20144643425
1879,131373.68138359825
1880,131804.44953580014
1881,234671.33537971816
1882,248045.92403189768
1883,186645.94798721152
1884,207321.91887168546
1885,244169.2991218272
1886,296127.7221087289
1887,206239.39195175093
1888,274231.80499087117
1889,164412.56802587438
1890,125016.84932288693
1891,128080.42909955974
1892,98842.43339736712
1893,129985.06170807756
1894,123064.27707801394
1895,134775.17952803467
1896,123309.5045321519
1897,109047.70333574085
1898,105247.80589130515
1899,156514.12411109215
1900,159448.27461666916
1901,171275.13643093652
1902,141276.63624330531
1903,231345.00728286017
1904,140656.1410240335
1905,199490.04273540343
1906,160293.05832922156
1907,187247.05073649876
1908,107058.19075322148
1909,138591.19825363875
1910,119626.37269194616
1911,215816.35020211217
1912,328827.6242606657
1913,139765.24969687604
1914,69627.84883203053
1915,300882.20807117334
1916,60760.1380914454
1917,254347.0738666383
1918,140416.29297956557
1919,167727.9816183832
1920,140194.85999219323
1921,401737.7151967692
1922,317543.5573299753
1923,219946.47649193316
1924,227657.02104853565
1925,211126.30385480323
1926,384329.31938191614
1927,131700.70112082633
1928,147915.21958586626
1929,125980.34184363944
1930,126575.5511311052
1931,139184.74310003655
1932,133839.420818201
1933,173507.34956404596
1934,181591.7665180851
1935,174150.7865979205
1936,188760.15853600798
1937,183575.67596924014
1938,168084.84424794788
1939,244457.8879713761
1940,185337.9442894103
1941,169748.29546899252
1942,185635.41977529903
1943,204465.35284305835
1944,353569.56977570924
1945,378470.9988838459
1946,128796.04101459178
1947,305949.7423533558
1948,172638.68326567247
1949,236868.4918950723
1950,183539.39821099624
1951,241150.49552278355
1952,214690.00974131408
1953,170862.27664178974
1954,192944.84052229868
1955,133237.0469414384
1956,324966.66802114015
1957,150431.59050535937
1958,313275.49329561077
1959,139688.33802889704
1960,118833.45352220294
1961,123436.73267219085
1962,100373.72822307429
1963,102744.93438807558
1964,109187.27871014095
1965,144114.5803131613
1966,145698.87345242163
1967,296309.38794145914
1968,438609.3269537865
1969,395072.7077034922
1970,440187.4051652509
1971,480664.8038056307
1972,403474.5366600022
1973,278597.3092222369
1974,325567.04910984746
1975,410595.96175952675
1976,277104.52951781184
1977,352455.72972834465
1978,362205.5547063786
1979,318909.0017881048
1980,197449.93663140212
1981,355869.569209671
1982,226446.00877353587
1983,209403.18994251156
1984,162127.3100192562
1985,222367.70325545227
1986,202205.86960424474
1987,182941.18665810183
1988,177142.47800955633
1989,188884.8964478176
1990,218360.3021449436
1991,239039.1339319661
1992,213585.92818546566
1993,165631.9858173298
1994,231997.47010522857
1995,180412.98823381303
1996,242962.5703428976
1997,311167.7555077325
1998,322717.829582338
1999,262823.52208274766
2000,320962.3850940356
2001,272734.52833123686
2002,243056.75552086072
2003,249497.60987538545
2004,273059.8356305977
2005,215325.7933625445
2006,227221.3077070588
2007,252773.4817389782
2008,220795.4662257793
2009,196094.79930102543
2010,194268.7657677587
2011,132956.45838108612
2012,176903.0471366737
2013,181311.85472148831
2014,185066.69965420105
2015,205914.44293416844
2016,192102.62548989602
2017,198010.59395951778
2018,121487.44793205101
2019,132850.72582848943
2020,108884.64307042454
2021,108953.24966281626
2022,185586.39781248607
2023,140554.90484506974
2024,244412.3794754454
2025,365303.57469671185
2026,176432.3807223926
2027,155879.89032150275
2028,147766.96901938104
2029,169838.83684227927
2030,274854.9015246721
2031,228632.7500546804
2032,248296.16378165843
2033,258569.66106536673
2034,166253.60872264835
2035,220990.70781877375
2036,192617.24041607612
2037,197759.943284385
2038,284797.12424163707
2039,225517.78255811866
2040,269878.7465148019
2041,284010.004440436
2042,203044.92927983473
2043,173466.65355835503
2044,159324.49305273694
2045,225337.75596772425
2046,138351.00472924148
2047,144659.76091284232
2048,138360.3387513349
2049,136256.9124342011
2050,175037.30316507965
2051,108161.3268596778
2052,131636.22079094034
2053,145334.83296748178
2054,83750.66371866118
2055,152465.7627287303
2056,138954.19758095048
2057,120385.89043149087
2058,217209.5673134984
2059,130002.33620985142
2060,168150.86803510739
2061,172060.0818294542
2062,131083.40589708026
2063,117182.15781449615
2064,142124.63699681824
2065,113961.03200150984
2066,156895.92172998152
2067,115500.42014522113
2068,136787.11667126094
2069,86351.18467108233
2070,116466.96392007277
2071,95398.66564249192
2072,126315.21095705518
2073,140046.58450209995
2074,188362.22126833542
2075,138483.06256283342
2076,122421.61774652942
2077,152890.63440111405
2078,128942.22257665903
2079,130739.5937099851
2080,119313.27803693179
2081,126312.89618699708
2082,126535.20255564072
2083,144901.6924169667
2084,116154.34370696475
2085,122552.97161151645
2086,125469.31457669918
2087,116515.47164852158
2088,91547.49034364082
2089,77748.54508121197
2090,127838.22701767003
2091,111681.357806904
2092,123224.23297429927
2093,100865.37523287241
2094,119056.6325692828
2095,142015.47060740832
2096,82112.93226228398
2097,92423.84553602389
2098,130856.47132899273
2099,52826.76565097174
2100,86584.89080083556
2101,116075.1632093404
2102,121979.90729497783
2103,104931.83124452946
2104,129466.15797418031
2105,125705.2130588686
2106,65755.98809639023
2107,204715.38074340165
2108,120229.56455560957
2109,112351.60622291421
2110,119839.01289813567
2111,138002.3953818202
2112,134188.99043421002
2113,116496.04400782366
2114,111455.38838342825
2115,156087.42503979677
2116,117471.77056895685
2117,144196.45313395845
2118,124373.68893435609
2119,107878.26462824341
2120,116075.89428029429
2121,99111.75148336643
2122,110549.15473058115
2123,91648.75813631012
2124,172221.2653140861
2125,120204.20668083956
2126,148027.09279845955
2127,151234.0581489297
2128,120565.69190136393
2129,91259.47284854748
2130,135102.2588384007
2131,136531.4319595837
2132,116159.00554772535
2133,122239.0517889152
2134,124296.4485746561
2135,89742.21356586808
2136,74153.60673674234
2137,109145.458885992
2138,134229.26949246827
2139,150939.7484616773
2140,136580.48609977379
2141,148841.50502718476
2142,127135.77498145327
2143,140548.5959788082
2144,104955.85438285339
2145,134556.54050051735
2146,171656.9505237085
2147,143225.2917724966
2148,138726.5446857457
2149,139054.48326442242
2150,236921.77014375012
2151,117727.11132495987
2152,160792.72090060028
2153,162131.48437196238
2154,105196.0046935715
2155,134146.52108744165
2156,252870.22335534036
2157,233499.00801650735
2158,239138.40875301315
2159,216089.5533601414
2160,175039.82320377138
2161,238774.92163381344
2162,366579.7624169339
2163,337217.6005811032
2164,248084.0212028074
2165,200233.54476225976
2166,152860.5953404763
2167,218430.36590568742
2168,197338.01629116083
2169,195223.9016877324
2170,217794.530426604
2171,148483.70974354743
2172,134635.9459555477
2173,178603.9230146748
2174,227216.6008179146
2175,314456.001782621
2176,318996.47458560386
2177,242673.69884802756
2178,211424.57940258196
2179,140612.0588774451
2180,226858.51636624947
2181,192535.323794045
2182,225400.61543006316
2183,190452.37125069072
2184,126414.75823797846
2185,116091.85981703864
2186,143533.12998392334
2187,151338.1142276343
2188,152464.99295620524
2189,241087.8102411606
2190,80059.06272788615
2191,81446.47904604896
2192,91559.87350541842
2193,90669.14472067967
2194,105405.73568221707
2195,105644.38057419006
2196,101320.96160692687
2197,117184.95053497786
2198,156607.88375569807
2199,186684.99640081398
2200,145824.733568707
2201,130779.12625943996
2202,220532.3727977414
2203,133872.30986522764
2204,178360.96409229745
2205,105263.36922957633
2206,142013.66464305515
2207,203816.28718274838
2208,270758.42101561924
2209,227368.237296788
2210,116971.96946686693
2211,117871.21299119448
2212,116681.08426406898
2213,105351.7643542673
2214,126488.72921106369
2215,104062.25787360816
2216,132675.86131065356
2217,63736.06515726345
2218,75115.22190461338
2219,74019.25665951511
2220,70129.89254058384
2221,291283.73070541973
2222,246992.3374042432
2223,290087.24807932845
2224,210476.46319882415
2225,131311.1379806705
2226,172807.41978441697
2227,195818.8045185357
2228,267176.40597026923
2229,252413.73351817622
2230,153055.31104277965
2231,219621.33088250825
2232,176933.11500781216
2233,172512.20807222437
2234,236476.09774437596
2235,208113.2221570425
2236,267436.70045309904
2237,321935.3220714172
2238,204900.83187778748
2239,105757.94113366083
2240,156315.23672014213
2241,150839.7420018008
2242,124067.73364575302
2243,122644.06895408938
2244,100225.69270566224
2245,100047.81875277213
2246,141726.39566147904
2247,115093.52567949756
2248,115990.89510522361
2249,122948.19862964585
2250,128741.04323238274
2251,93585.68842224406
2252,167260.19860920808
2253,159700.21706918025
2254,185092.49115244884
2255,188782.60552509787
2256,182737.13842397154
2257,212981.60242453642
2258,165976.62253783012
2259,179088.61852736623
2260,142566.99357999058
2261,193897.87111822003
2262,206973.0649042641
2263,355024.35399901046
2264,475440.8177548824
2265,173777.02822590183
2266,290550.73271751305
2267,350569.7386943728
2268,406154.0067104355
2269,155206.09670849235
2270,190194.79572790567
2271,223336.5790101786
2272,194403.69604939385
2273,156238.33838165557
2274,173745.88342536605
2275,162748.53491325534
2276,191647.56086182632
2277,178669.90068478798
2278,150837.4236233609
2279,123290.73423969782
2280,120119.0135430036
2281,162018.1182668263
2282,178548.18561942916
2283,101199.65185556358
2284,107987.80863130721
2285,145752.14037586274
2286,126077.16781333335
2287,358211.2524231734
2288,267147.1309333577
2289,385602.62297921715
2290,466350.3984497383
2291,325826.00251269795
2292,439879.2085894422
2293,470645.1187419486
2294,430204.3318569561
2295,463971.9181998158
2296,281257.847562326
2297,316305.08403262723
2298,326648.3602738697
2299,384257.6697592365
2300,344485.6807706111
2301,294893.6142490164
2302,242359.71487139168
2303,252451.4228336511
2304,244776.73727368852
2305,183060.8742851533
2306,181010.69876704202
2307,192380.0918478201
2308,231367.35691325128
2309,278013.59202936053
2310,214977.27572586387
2311,191039.27641917818
2312,175933.99222634695
2313,173466.5182058633
2314,167591.72278465267
2315,182258.83065604136
2316,191864.13443977595
2317,182715.1759533054
2318,179931.20699150403
2319,181597.1606109037
2320,187707.77656531744
2321,246840.80551192953
2322,175967.00438398164
2323,189128.4894941689
2324,167526.65456292997
2325,208421.68633118004
2326,168286.1436201871
2327,208872.03422460062
2328,229106.901778222
2329,191599.12374097892
2330,181763.8914582749
2331,353984.3236038612
2332,409589.95019878057
2333,326127.04443708336
2334,262433.876685099
2335,263670.74745289085
2336,318826.3771140873
2337,201545.36606241026
2338,268248.75355702953
2339,227177.24508646788
2340,384092.75601385103
2341,211567.43386064004
2342,241196.37801767362
2343,227912.91402064424
2344,237594.47912242898
2345,234948.96408150485
2346,212234.4728808679
2347,201638.62932354538
2348,237225.2375448538
2349,169165.79267144954
2350,282349.47371704533
2351,252388.26077141013
2352,247457.54868097775
2353,240319.25470631864
2354,132987.44405564741
2355,146731.40668182404
2356,150747.53541106984
2357,192398.55689693987
2358,192799.00667895126
2359,132015.39258083428
2360,116943.2193428138
2361,145673.33590443502
2362,270998.29503308504
2363,139341.62774373835
2364,152325.07244730685
2365,212311.0612947054
2366,196068.82568783706
2367,230882.68991976688
2368,209809.14612965906
2369,224280.8700510325
2370,174684.8589268163
2371,165442.6344098819
2372,193531.16079833813
2373,286521.4080328658
2374,310133.76285194524
2375,262571.81661739247
2376,267750.4164633641
2377,350918.2149886783
2378,147167.62303500637
2379,190254.55836973488
2380,141088.90208007648
2381,165020.667655987
2382,212850.3100877681
2383,206677.84507089906
2384,247018.82432745406
2385,163671.30931660024
2386,134024.69480156226
2387,132475.30924023828
2388,94963.93712407151
2389,120493.80598536585
2390,149563.28086243462
2391,136255.25398881096
2392,116392.05160583701
2393,172804.20063092897
2394,143089.08699677346
2395,211342.85590952492
2396,142530.67080514933
2397,215368.57852277512
2398,130493.18475694799
2399,60896.68674177306
2400,55787.24034830589
2401,116973.96136466968
2402,137890.34949808443
2403,131981.22268850807
2404,153570.36124926343
2405,157309.53671228886
2406,141919.9218725742
2407,125151.859872111
2408,145953.00350974113
2409,124396.47787585834
2410,150125.9906850703
2411,118368.72387069614
2412,150282.65280559473
2413,130849.13657747195
2414,145294.91984288004
2415,129243.43555591008
2416,126110.31000287461
2417,135587.02756143006
2418,133682.59555214606
2419,125987.84209155354
2420,124566.3411405277
2421,143945.37194699727
2422,117156.94733743367
2423,117750.50738280584
2424,152053.88941831238
2425,182617.2285407021
2426,137337.53046546527
2427,129187.07927583593
2428,180060.8909327283
2429,118512.47562916906
2430,131267.17872858775
2431,105618.61956757336
2432,144054.86189775402
2433,150124.362646656
2434,137557.41506795117
2435,143960.63034668
2436,109473.03203460228
2437,107260.24395927065
2438,125489.32820026715
2439,104803.19335211035
2440,120354.13084543878
2441,96295.76631045925
2442,97324.96100203464
2443,118728.90649048578
2444,122581.60416946029
2445,78290.20490045223
2446,139811.72066179238
2447,183864.02516814938
2448,131554.99902556694
2449,108724.57974129728
2450,140765.7163017342
2451,117878.5101226046
2452,194161.45840101386
2453,94075.36142471319
2454,126498.05090111784
2455,119190.47112669486
2456,133708.2557085397
2457,134307.69028555212
2458,124003.50775991834
2459,110865.41820206282
2460,145644.34974217264
2461,124610.4378522586
2462,132785.1599464669
2463,128150.28624092796
2464,165465.79070312149
2465,134472.5084514013
2466,115021.91864013766
2467,138650.70302909132
2468,82460.12235635324
2469,68010.7544501866
2470,183141.30475658513
2471,207073.24708397037
2472,152716.82125213958
2473,123260.45429480827
2474,78675.5415599549
2475,201148.49787962134
2476,109500.4074279366
2477,124501.67850209415
2478,152077.45535099047
2479,108688.10519656213
2480,156818.85990045147
2481,121492.37120700172
2482,127026.04601207508
2483,112544.12589297352
2484,122792.89860593998
2485,124627.9786435857
2486,142376.34437120243
2487,149965.17966531802
2488,161187.0504941084
2489,146939.57157833397
2490,146274.52275792754
2491,92395.02652185367
2492,192470.69267190184
2493,145098.43747747075
2494,152850.85511382236
2495,80357.83980591729
2496,250041.9852620853
2497,146727.96847119363
2498,116148.99450929312
2499,90410.65687330684
2500,120213.050161801
2501,133501.58789626177
2502,147667.47516785533
2503,89740.21044054267
2504,172031.5415990959
2505,226868.85613860225
2506,256551.36672684745
2507,293365.55026422685
2508,257241.0076300277
2509,216801.38013346272
2510,230015.19852974723
2511,176372.46792005756
2512,204475.87799450528
2513,216933.32033410764
2514,254761.46635508706
2515,150656.1734171487
2516,171235.2887119431
2517,143679.46827888786
2518,155363.12118740127
2519,233319.9268256633
2520,212836.10967234152
2521,188829.74787784318
2522,223515.3192963231
2523,112540.46133336544
2524,138129.7693854179
2525,145064.57173050483
2526,136289.23561857184
2527,116558.20596027821
2528,125607.23431922583
2529,134576.30602018783
2530,120734.3462425432
2531,253425.70169262384
2532,226138.17986350515
2533,196727.2973761979
2534,233951.0750619787
2535,315207.9024170055
2536,241586.99309538034
2537,236753.8939580682
2538,181998.11517429724
2539,188213.00445297078
2540,172338.0844825649
2541,184154.86640007945
2542,160744.1092563292
2543,119749.58237861638
2544,118580.39842543569
2545,130750.25781205096
2546,128950.89077541586
2547,133904.47958914217
2548,160651.95716771428
2549,150738.90436379478
2550,359363.8865456844
2551,136380.9248249171
2552,124231.38243914663
2553,76260.2471534473
2554,102585.95012944727
2555,117510.69242569729
2556,101870.57190422683
2557,109145.88752427284
2558,147855.98513559453
2559,135169.27233080953
2560,147295.23134928802
2561,143393.87390406278
2562,132477.5242942212
2563,148800.18625870158
2564,199906.37716500016
2565,153807.9971139809
2566,153967.64347785892
2567,135268.72678095894
2568,201098.460840686
2569,219395.85312583725
2570,111293.03706826968
2571,176567.35800397937
2572,157742.71944651817
2573,206162.76647577898
2574,291836.2024984029
2575,123112.89492819308
2576,117257.03603898475
2577,145532.05939171973
2578,86894.31392595905
2579,66354.91876911648
2580,116169.33467007475
2581,118083.43904260309
2582,121433.52360489617
2583,273001.89897835476
2584,162306.6459437565
2585,169250.54440479205
2586,205016.57856970403
2587,195903.10911845104
2588,153012.120376067
2589,143657.70248405763
2590,206003.7280699737
2591,217365.40762387487
2592,210685.2764529393
2593,253839.23669305813
2594,182061.8836257821
2595,200748.63336163075
2596,304049.64160667517
2597,179029.90101804587
2598,278541.5307196615
2599,302141.2630604831
2600,139207.96088923377
2601,147507.14831641575
2602,80400.07592519827
2603,89282.49112334746
2604,83417.20028000823
2605,73353.88166641271
2606,138911.13608299606
2607,208558.1410079848
2608,206786.57113866456
2609,179844.89226472517
2610,111329.4387200833
2611,111179.56764008617
2612,159095.35391004643
2613,128215.72006015845
2614,128314.59805774657
2615,156075.98743946
2616,144090.9144116936
2617,164042.6958318242
2618,206998.86415623987
2619,200284.84903699916
2620,190031.2943712497
2621,179107.18921748525
2622,180784.92822618736
2623,251210.69691989355
2624,306764.04323617485
2625,295140.8389803333
2626,176008.7845847951
2627,167807.14385105498
2628,487576.37154187734
2629,528912.8666644758
2630,391171.77261752496
2631,486446.29868606786
2632,443746.41352546884
2633,306789.38345613255
2634,417190.9932267066
2635,153164.18472523967
2636,176759.43132117257
2637,177492.65242651195
2638,263568.44295887375
2639,190461.6123581318
2640,149194.19004388488
2641,107468.96458035408
2642,181410.33102049987
2643,105740.20800504257
2644,126923.05760305707
2645,103150.48915020803
2646,96085.09412641624
2647,103144.42797891144
2648,144992.0599803684
2649,148453.23678617162
2650,146041.21234029208
2651,142739.94558685186
2652,419004.16135312186
2653,249151.37471744244
2654,242126.29370772032
2655,396570.47119178856
2656,329188.43818216544
2657,344463.7915945899
2658,287206.00709319033
2659,311744.6842486507
2660,350680.77323815174
2661,368732.66790066834
2662,355218.477515656
2663,288281.56439879345
2664,268029.4535217519
2665,340144.0564669802
2666,285393.31698298606
2667,170505.8295395074
2668,181380.83897946106
2669,172823.3603277669
2670,284548.83078162384
2671,187798.51419858614
2672,193205.65798847534
2673,201089.6549609143
2674,194974.5354706437
2675,178524.39542451833
2676,187835.07943092793
2677,197098.57873857146
2678,272648.23133491504
2679,283154.95673961256
2680,285124.2287044807
2681,405763.52579803724
2682,329255.83695856325
2683,579468.1307706395
2684,321519.0243630051
2685,367790.3587867853
2686,245103.5105016875
2687,328066.89474843856
2688,223063.72408163495
2689,207229.28039506733
2690,427291.9271450841
2691,188314.4752207422
2692,132200.86431578064
2693,190409.47925664982
2694,123797.44918649149
2695,192196.86545969703
2696,184131.28397870713
2697,190051.11282874635
2698,187913.75075111128
2699,169824.62920707813
2700,155929.55819922863
2701,144179.57675436453
2702,115703.30196000772
2703,125556.55949596496
2704,138168.63797060645
2705,121178.67358528657
2706,115779.17055051944
2707,128135.23237293257
2708,138326.14730059291
2709,102913.54599827927
2710,128179.18968585736
2711,293464.314737515
2712,387071.6485680492
2713,171086.71188205786
2714,152221.05768080606
2715,169270.0001298349
2716,152092.64476460073
2717,183820.28827725034
2718,232577.78026009732
2719,159278.49629662395
2720,175850.23391090627
2721,136400.86391261462
2722,157822.76087439503
2723,139936.99614056546
2724,129580.87428491752
2725,131678.99504502246
2726,142439.44191536956
2727,181507.2516111672
2728,176593.1818294868
2729,148287.63941664645
2730,141647.5334175409
2731,133477.30605447316
2732,125452.07938301448
2733,163625.47237268082
2734,145310.49253801853
